Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2358853,2950,"DEDAL DE OXIMETRÍA, MARCA: MASIMO MODELO: RA INBOW DCLSC 400, CON No. DE PARTE: ",AA-012NCD001-E527-2021,,2021-11-29 16:50,2021-10-12 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2627352,1086/21,"DEDAL DE OXIMETRÍA, MARCA: MASIMO MODELO: RA INBOW DCLSC 400, CON No. DE PARTE: 3420
",2021-10-12,2021-12-31,35000,MXN,Expirado,0,0,DMI100520SQ5,DISTRIBUIDORA MEDICA INTEGRAL TIMED SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2066917
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2358855,2950,""" CONJ LCD Y PLACA DE CONTROL, CON NUMERO DE PARTE: A29829. PARA UN EQUIPO TERMO",AA-012NCD001-E529-2021,,2021-12-02 00:28,2021-10-12 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2627354,""" CONJ LCD Y PLACA DE CONTROL, CON NUMERO DE PARTE: A29829. PARA UN EQUIPO TERMOCICLADOR PCR EN TIEMPO REAL,MARCA:APPLIED, MODELO:STEONE PLUS CON No. DE INVENTARIO: 412283 No. DE SERIE:272002812"" "" ASSY MAINFRAME OPTIC , MARCA:APPLIED, MODELO:STEONE PLUS C","""
CONJ LCD Y PLACA DE CONTROL, CON NUMERO DE PARTE: A29829. PARA UN EQUIPO TERMOCICLADOR PCR EN TIEMPO REAL,MARCA:APPLIED, MODELO:STEONE PLUS CON No. DE INVENTARIO: 412283 No. DE SERIE:272002812""
""
ASSY MAINFRAME OPTIC , MARCA:APPLIED, MODELO:STEONE PLUS CON No. DE INVENTARIO: 412283 No. DE SERIE:27200281210:39 p. m. 05/09/2021
""
",2021-10-12,2021-12-31,89357.89,MXN,Expirado,0,0,ABM9905262R0,APPLIED BIOSYSTEMS DE MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2066928
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666814,D1P0036 GRUPO BIOMYRE,D1P0036 GRUPO BIOMYRE,2021-01-12,2021-01-19,1087.5,MXN,Expirado,0,0,GBI071212A91,GRUPO BIOMYRE SC,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2358863,2950,"Tarjeta principal para centrifuga marca:Sorvall, modelo:RT6000D",AA-012NCD001-E537-2021,,2021-12-02 09:41,2021-12-31 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2627362,"Tarjeta principal para centrifuga marca:Sorvall, modelo:RT6000D","Tarjeta principal para centrifuga marca:Sorvall, modelo:RT6000D",2021-10-12,2021-12-31,41500,MXN,Expirado,0,0,BIR8608088I2,BIOELECTRONICA E INSTRUMENTOS RAFIRSA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2068509
CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.","CIDETEQ-Dirección de Administración, Subdirección de Recursos Materiales #03890K001",2365922,5310,Suministro de Sistema de desmineralización de agua,AA-03890K001-E107-2021,,2021-11-20 01:31,2021-10-28 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2635447,Suministro de Sistema de desmineralización de agua,"SISTEMA DE DESMINERALIZACIÓN DE AGUA. EQUIPO
PARA PRODUCIR AGUA TIPO I ASTM DE 18.2 MEGAOHMS, QUE SE CONECTE A LA RED MUNICIPAL
DE AGUA POTABLE. DIRECT-Q 3MILLI-Q MARCA MERCK. CON JUEGO DE PRETRATAMIENTO DE 10""
P/AGUA DE LA RED MUNICIPAL INCLUYE 2 PORTAFILTROS DE 10” UN CARTUCHO, CON SMARTPAK",2021-10-28,2021-12-31,103858.12,MXN,Expirado,0,0,BIO0301202B4,BIO-VIN SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2063567
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2358878,2950,"FILTRO HEPA DE 24"" X 24"" X 11 1/2"" CON EFICIENCIA DE 99.99%, 3 MICRAS FILTRO PLI",AA-012NCD001-E552-2021,,2021-12-02 19:55,2021-10-12 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2627378,"FILTRO HEPA DE 24"" X 24"" X 11 1/2"" CON EFICIENCIA DE 99.99%, 3 MICRAS FILTRO PLISADO DE 60-65 % DE EFICIENCIA 24"" X 24"" X 2""","FILTRO HEPA DE 24"" X 24"" X 11 1/2"" CON EFICIENCIA DE 99.99%, 3 MICRAS
FILTRO PLISADO DE 60-65 % DE EFICIENCIA 24"" X 24"" X 2""
",2021-10-12,2021-12-31,47300,MXN,Expirado,0,0,CEN111214JA1,CLIMATIZACION ESPECIALIZADA DEL NORESTE SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2069224
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2358864,2950,Trampa de agua para máquina de anestesia Getinge modelo Flow C,AA-012NCD001-E538-2021,,2021-12-02 11:26,2021-10-12 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2627363,1098/21,"Trampa de agua para máquina de anestesia Getinge modelo Flow C
",2021-10-12,2021-12-31,382741.26,MXN,Expirado,0,0,INS9501253H1,INSTRUMEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2068607
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2358868,2950,"LAMPARA 40 W UVC 253 7 NM, COMPLETA CON BALASTRA ELECTRONICA",AA-012NCD001-E542-2021,,2021-12-02 16:18,2021-10-12 12:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2627367,"LAMPARA 40 W UVC 253 7 NM, COMPLETA CON BALASTRA ELECTRONICA","LAMPARA 40 W UVC 253 7 NM, COMPLETA CON BALASTRA ELECTRONICA
",2021-10-12,2021-12-31,51720,MXN,Expirado,0,0,,ANGEL ISRAEL ORTIZ HERNANDEZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2069025
COLMICH,"El Colegio de Michoacán, A.C.",COLMICH-Departamento de Recursos Materiales #03891I999,2378260,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MÉDICO Y DE LAB.,AA-03891I999-E289-2021,,2021-12-12 23:42,2021-11-24 09:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2651504,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MÉDICO Y DE LAB.,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MÉDICO Y DE LAB. ,2021-11-25,2021-11-30,200,MXN,Expirado,0,0,,INDUSTRIAL KEM DE LEON SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2073068
INER,Instituto Nacional de Enfermedades Respiratorias Ismael Cosío Villegas,INER-Departamento de Adquisiciones #012NCD001,2326538,2950,SELLO DE SEGURIDAD PARA CARRO DE PARO,AA-012NCD001-E391-2021,,2021-09-07 16:05,2021-08-26 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2582604,SELLO DE SEGURIDAD PARA CARRO DE PARO,SELLO DE SEGURIDAD PARA CARRO DE PARO COMPATIBLE CON CARRO DE PARO MARCA: METRO PAQUETE CON 100 PIEZAS,2021-08-26,2021-12-31,67615,MXN,Expirado,0,0,NUD1702236P0,NUDOMI SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2031057
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",CIAD-Subdirección de Recursos Materiales #0389ZY998,2373330,5310,EQUIPO MEDICO Y DE LABORATORIO ,AA-0389ZY998-E534-2021,,2021-12-02 22:40,2021-11-06 23:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Mixta,2645529,EQUIPO MEDICO Y DE LABORATORIO ,AUTOCLAVE DIGITAL VERTICAL YAMATO 18 L,2021-10-27,2021-11-06,31700,MXN,Expirado,0,0,CTR831122N85,CONTROL TECNICO Y REPRESENTACIONES SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2069274
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666760,D1P0024 CAPACE MEDICAL,D1P0024 CAPACE MEDICAL,2021-01-12,2021-01-19,3900,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666764,D1P0025 FUENTES AGUIRRE CESAR ALFONSO,D1P0025 FUENTES AGUIRRE CESAR ALFONSO,2021-01-12,2021-01-19,29250,MXN,Expirado,0,0,,CESAR ALFONSO FUENTES AGUIRRE,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666816,D1P0037 GRUPO BIOMYRE,D1P0037 GRUPO BIOMYRE,2021-01-12,2021-01-19,462,MXN,Expirado,0,0,GBI071212A91,GRUPO BIOMYRE SC,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666840,D1P0058 SOPORTE MEDICO INTEGRAL,D1P0058 SOPORTE MEDICO INTEGRAL,2021-01-12,2021-01-19,11250,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666847,D1P0059 SOPORTE MEDICO INTEGRAL,D1P0059 SOPORTE MEDICO INTEGRAL,2021-01-12,2021-01-19,41850,MXN,Expirado,0,0,SMI040908QX0,SOPORTE MEDICO INTEGRAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666740,D1P0010 CAPACE MEDICAL,D1P0010 CAPACE MEDICAL,2021-01-12,2021-01-19,1708,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.",CIAD-Subdirección de Recursos Materiales #0389ZY998,2373328,5310,EQUIPO MEDICO Y DE LABORATORIO,AA-0389ZY998-E533-2021,,2021-12-02 22:25,2021-11-28 23:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Mixta,2645526,EQUIPO MEDICO Y DE LABORATORIO ,ACQUITY UPLC H-CLASS PLUS SYSTEM,2021-10-26,2021-11-28,1120669.66,MXN,Expirado,0,0,WAT940721QR2,WATERS SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2069271
OAX,_Gobierno del Estado de Oaxaca,OAX-Servicios de Salud de Oaxaca-Unidad de recursos materiales y servicios generales #920042950,2372645,5310,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO,IA-920042950-E10-2021,2021-12-15,2021-12-02 14:17,2021-12-13 12:00,Nacional,Adquisiciones,INVITACIÓN A CUANDO MENOS 3 PERSONAS,Presencial,2710629,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO ,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO,2021-12-20,2021-12-31,301719.83,MXN,Expirado,0,0,ATE070307EN4,ABASTECEDORA TECNOLOGICA ESPECIALIZADA,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2068630
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE Hospital de Especialidades, C.M.N.O. Departamento de Abastecimiento #050GYR020",2364632,2950,CONSUMIBLES PARA EQUIPOS MEDICOS PARA EL RESTO DEL EJERCICIO 2021 2DA VUELTA,AA-050GYR020-E302-2021,,2021-11-18 10:07,2021-11-22 14:00,Internacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2638623,CONSUMIBLES PARA EQUIPOS MEDICOS PARA EL RESTO DEL EJERCICIO 2021 2DA VUELTA ,CONSUMIBLES PARA EQUIPOS MEDICOS PARA EL RESTO DEL EJERCICIO 2021 2DA VUELTA ,2021-11-23,2021-12-09,1236286,MXN,Expirado,0,0,DEM050615HQ4,DISTRIBUIDORA DE EQUIPO MEDICO E INDUSTRIAL DE MEXICO SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2062441
CIDETEQ,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.","CIDETEQ-Dirección de Administración, Subdirección de Recursos Materiales #03890K001",2365923,5310,SUMINISTRO EQUIPO CIENTÍFICO,AA-03890K001-E108-2021,,2021-11-20 01:55,2021-11-05 00:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Presencial,2635448,SUMINISTRO EQUIPO CIENTÍFICO,"Suministro de 
ESPECTROFOTOMETRO, LECTOR DE PLACAS 
MULTISKAN SKYHIGH C/PANTALLA TACTIL 
THERMO SCIENTIFIC",2021-11-05,2021-12-31,232174.8,MXN,Expirado,0,0,CTR831122N85,CONTROL TECNICO Y REPRESENTACIONES SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=2063569
SENASICA,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",SENASICA-Dirección de Recursos Materiales y Servicios Generales #008B00001,2195056,3540,"LA-008B00001-E106-2020 SERVICIO DE INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQ",LA-008B00001-E106-2020,2020-12-23,2020-11-30 19:33,2020-12-16 10:00,Nacional,Servicios,LICITACIÓN PÚBLICA,Electrónica,2428255,"LA-008B00001-E106-2020 SERVICIO DE INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPOS E INSTRUMENTAL MÉDICO Y DE LABORATORIO","SERVICIO DE INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPOS E INSTRUMENTAL MÉDICO Y DE LABORATORIO
",2021-01-01,2023-12-31,285845.79,MXN,Activo,0,1,MER551201D48,MERCK SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1921383
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,2196318,2950,"ADQUISICIÓN DE REFACCIONES DE MECÁNICA, ELECTRICIDAD, PLOMERIA Y EQ MÉDICO 2021 ",LA-050GYR067-E219-2020,2020-12-28,2020-12-10 11:02,2020-12-21 11:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2429325,ADQUISICIÓN DE REFACCIONES DE ELECTRICIDAD,ADQUISICIÓN DE REFACCIONES DE ELECTRICIDAD,2021-01-01,2021-12-31,948275.86,MXN,Expirado,0,0,,JOVANA BERTHA SAMANO GUILLEN,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1925490
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,2196318,2950,"ADQUISICIÓN DE REFACCIONES DE MECÁNICA, ELECTRICIDAD, PLOMERIA Y EQ MÉDICO 2021 ",LA-050GYR067-E219-2020,2020-12-28,2020-12-10 11:02,2020-12-21 11:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2429298,ADQUISICIÓN DE REFACCIONES DE PLOMERIA,"ADQUISICIÓN DE REFACCIONES DE PLOMERIA
",2021-01-01,2021-12-31,948275.86,MXN,Expirado,0,0,,JOSE LORENZO PEREZ AREVALO,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1925490
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,2196318,2950,"ADQUISICIÓN DE REFACCIONES DE MECÁNICA, ELECTRICIDAD, PLOMERIA Y EQ MÉDICO 2021 ",LA-050GYR067-E219-2020,2020-12-28,2020-12-10 11:02,2020-12-21 11:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2429309,ADQUISICIÓN DE REFACCIONES DE MECÁNICA,ADQUISICIÓN DE REFACCIONES DE MECÁNICA,2021-01-01,2021-12-31,948275.86,MXN,Expirado,0,0,,VICTOR GERALDO HERNANDEZ MALDONADO,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1925490
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,2196318,2950,"ADQUISICIÓN DE REFACCIONES DE MECÁNICA, ELECTRICIDAD, PLOMERIA Y EQ MÉDICO 2021 ",LA-050GYR067-E219-2020,2020-12-28,2020-12-10 11:02,2020-12-21 11:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2429340,ADQUISICIÓN DE REFACCIONES DE EQ MÉDICO,ADQUISICIÓN DE REFACCIONES DE EQ MÉDICO,2021-01-01,2021-12-31,603448.28,MXN,Expirado,0,0,,ARMANDO FUENTES SALINAS,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1925490
IMSS,Instituto Mexicano del Seguro Social,"IMSS-UMAE Hospital de Especialidades, C.M.N.O. Departamento de Abastecimiento #050GYR020",2193399,5310,Contratación del Servicio de Dosimetria para el Ejercicio 2021,LA-050GYR020-E523-2020,2020-12-21,2020-12-03 19:25,2020-12-18 08:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2429187,Contratación del Servicio de Dosimetria para el Ejercicio 2021,Contratación del Servicio de Dosimetria para el Ejercicio 2021,2021-01-01,2021-12-31,200448,MXN,Expirado,0,0,FMF200213TI6,FISICA MEDICA FIMERA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1923467
MICH,_Gobierno del Estado de Michoacán de Ocampo,MICH-Secretaría de Salud-Dirección Administrativa #916011999,2197597,5310,ADQUISICION DE EQUIPO MEDICO Y DE LABORATORIO,LA-916011999-E83-2020,2020-12-18,2020-12-03 15:40,2020-12-18 11:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2425489,SSM-LPN-019/2020-02,"ADQUISICION DE EQUIPO MEDICO Y DE LABORATORIO
 ",2021-01-28,2021-12-28,483572,MXN,Expirado,0,0,POL130322510,POLYLUBEX SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1922841
SENASICA,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",SENASICA-Dirección de Recursos Materiales y Servicios Generales #008B00001,2195056,3540,"LA-008B00001-E106-2020 SERVICIO DE INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQ",LA-008B00001-E106-2020,2020-12-23,2020-11-30 19:33,2020-12-16 10:00,Nacional,Servicios,LICITACIÓN PÚBLICA,Electrónica,2428253,"LA-008B00001-E106-2020 SERVICIO DE INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPOS E INSTRUMENTAL MÉDICO Y DE LABORATORIO","SERVICIO DE INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPOS E INSTRUMENTAL MÉDICO Y DE LABORATORIO
",2021-01-01,2023-12-31,24948395.33,MXN,Activo,0,1,PST060405LL8,PETRO SERVICIOS DE TULA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1921383
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",2182148,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES A EQUIPO MÉDICO Y ELECTROM,LA-050GYR079-E277-2020,2020-12-10,2020-11-10 17:12,2020-12-01 10:00,Nacional,Servicios,LICITACIÓN PÚBLICA,Electrónica,2430019, GOC21003 MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES A EQUIPO MÉDICO Y ELECTROMECÁNICO,Procedimiento : 1030240 - Expediente: 2182148 - MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES A EQUIPO MÉDICO Y ELECTROMECÁNICO,2021-01-01,2021-12-31,114000,MXN,Expirado,0,0,BIE140820LW9,BEMET INGENIERIA Y EQUIPO MEDICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1914877
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR012,2192996,3540,LA-050GYR012-E262-2020 CONT  SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A,LA-050GYR012-E262-2020,2020-12-28,2020-12-03 10:35,2020-12-22 10:00,Nacional,Servicios,LICITACIÓN PÚBLICA,Electrónica,2432263,LA-050GYR012-E262-2020 ,"CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS Y UNIDADES MÉDICAS Y ADMINISTRATIVAS, PARA EL 2021
",2021-01-01,2021-12-31,84000,MXN,Expirado,0,0,AME061020GQ5,ALVARADO DE MEXICO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1922216
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR012,2192996,3540,LA-050GYR012-E262-2020 CONT  SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A,LA-050GYR012-E262-2020,2020-12-28,2020-12-03 10:35,2020-12-22 10:00,Nacional,Adquisiciones,LICITACIÓN PÚBLICA,Electrónica,2432265,LA-050GYR012-E262-2020 ,"CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS Y UNIDADES MÉDICAS Y ADMINISTRATIVAS, PARA EL 2021
",2021-01-01,2021-12-31,269376,MXN,Expirado,0,0,,CHRISTIAN ALEJANDRO BARAJAS CASTANEDA,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1922216
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento #050GYR012,2192996,3540,LA-050GYR012-E262-2020 CONT  SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A,LA-050GYR012-E262-2020,2020-12-28,2020-12-03 10:35,2020-12-22 10:00,Nacional,Servicios,LICITACIÓN PÚBLICA,Electrónica,2432269,LA-050GYR012-E262-2020 ,"CONTRATACION DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS Y UNIDADES MÉDICAS Y ADMINISTRATIVAS, PARA EL 2021
",2021-01-01,2021-12-31,108540,MXN,Expirado,0,0,,FRANCES AYLIN VARGAS SANTOS,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1922216
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Traumatología y Ortopedia No. 21 #050GYR082,2210530,5320,AA-050GYR082-E1-MED.MC. ENERO 2021,AA-050GYR082-E1-2021,,2021-01-08 09:59,2021-01-11 08:00,Nacional,Adquisiciones,ADJUDICACIÓN DIRECTA,Electrónica,2666743,D1P0012 CAPACE MEDICAL,D1P0012 CAPACE MEDICAL,2021-01-12,2021-01-19,44520,MXN,Expirado,0,0,CME101201AT4,CAPACE MEDICAL SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1933472
