Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD001,1784619,2950,"AA-012NBD001-E563-2018, PF2-180701, Refacciones y accesorios menores de equipo ",AA-012NBD001-E563-2018,,2018-08-29 11:43,2018-08-17 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1911591,PF2-180701,"AA-012NBD001-E563-2018, PF2-180701, Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio",2018-08-17,2018-10-01,142000,MXN,Expirado,0,0,,DULCE MARIA CRUZ MONROY,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1549092
IPN,Instituto Politécnico Nacional,IPN-Dirección de Recursos Materiales y Servicios #011B00001,1792054,3540,MANTENIMIENTO MAYOR A SISTEMA BIACORE,AA-011B00001-E128-2018,,2018-09-12 10:46,2018-08-01 09:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1923335,MANTENIMIENTO MAYOR A SISTEMA BIACORE,MANTENIMIENTO MAYOR A SISTEMA BIACORE,2018-08-01,2018-12-31,1890500,MXN,Expirado,0,0,ALA860227ID6,ACCESORIOS PARA LABORATORIOS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1556766
CICY,"Centro de Investigación Científica de Yucatán, A.C.",CICY-Dirección Administrativa #03890Q010,1800703,5310,AGITADOR MAGNETICO | BAÑO ULTRASONICO,AA-03890Q010-E371-2018,,2018-09-28 15:25,2018-09-19 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1934970,AGITADOR MAGNETICO | BAÑO ULTRASONICO,AGITADOR MAGNETICO | BAÑO ULTRASONICO,2018-09-19,2018-11-07,37682.1,MXN,Expirado,0,0,ADL100908BC5,ALKIMIA DISTRIBUIDORA LUNA SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1565056
CIAD,"Centro de Investigación en Alimentación y Desarrollo, A.C.","CIAD-Centro de Investigación en Alimentación y Desarrollo, A.C. #0389ZY998",1802374,5310,EQUIPO MÉDICO Y DE LABORATORIO,AA-0389ZY998-E382-2018,,2018-10-02 09:32,2018-09-03 00:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1936637,EQUIPO MÉDICO Y DE LABORATORIO,,2018-09-03,2018-10-19,140000,MXN,Expirado,0,0,ICC140712I87,INSTRUMENTOS CIENTIFICOS Y CONSUMIBLES DE MEXICO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1565961
IMSS,Instituto Mexicano del Seguro Social,IMSS-Oficina de Adquisiciones de la Delegación Zacatecas #050GYR034,1544605,5320,AA-0019GYR034-E234-2017 INSTRUMENTAL BIENES  MENORES,AA-019GYR034-E234-2017,,2017-11-23 18:02,2017-11-28 11:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1684070,AA-0019GYR034-E234-2017 INSTRUMENTAL BIENES  MENORES,AA-0019GYR034-E234-2017 INSTRUMENTAL BIENES MENORES,2018-01-08,2018-12-31,195555.5,MXN,Expirado,0,0,,DANIELA MORALES RODRIGUEZ,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1330163
HRAEV,"Hospital Regional de Alta Especialidad de Ciudad Victoria ""Bicentenario 2010""",HRAEV-Hospital Regional de Alta Especialidad de Ciudad Victoria #012NBT999,1607113,3540,SERVICIOS PROFESIONALES DE INGENIERIA BIOMEDICA,AA-012NBT999-E106-2018,,2018-02-06 10:06,2018-01-16 00:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1708642,CARLOS EDUARDO MEZA SORIA,"SERVICIOS PROFESIONALES DE INGENIERIA BIOMEDICA

",2018-01-16,2018-06-30,80769.21,MXN,Expirado,0,0,,CARLOS EDUARDO MEZA SORIA,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1382442
HG,"Hospital General ""Dr. Manuel Gea González""",HG-Departamento de Servicios de Apoyo #012NBB001,1621341,3540,Mantenimiento Correctivo a dos Equipos de Electrocirugía y un Electrocardiógrafo,AA-012NBB001-E6-2018,,2018-02-22 13:21,2018-02-23 13:30,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1730297,MANTENIMIENTO CORRECTIVO A DOS EQUIPOS DE ELECTROCIRUGÍA Y UN ELECTROCARDIÓGRAFO,MANTENIMIENTO CORRECTIVO A DOS EQUIPOS DE ELECTROCIRUGÍA Y UN ELECTROCARDIÓGRAFO,2018-02-27,2018-03-05,27643.44,MXN,Expirado,0,0,,HUGO GUERRERO GARCIA,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1395992
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1677467,3540,INSTALACION REPARACION Y MANTENIMIENTO,AA-013000999-E1261-2018,,2018-05-02 14:24,2018-04-22 23:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1790626,13-1331/18,INSTALACION REPARACION Y MANTENIMIENTO ,2018-04-25,2018-04-30,496315.22,MXN,Expirado,0,0,SMB080904B48,SERVICIOS DE MONITOREO BIOMEDICOS,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1449802
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Departamento de Adquisiciones en Irapuato #011L4J998,1671421,5310,ULTRACONGELADOR SERIE TLE THERMO SCIENTIFIC,AA-011L4J998-E92-2018,,2018-04-24 11:42,2018-04-25 12:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1794817,ULTRACONGELADOR SERIE TLE MARCA THERMO SCIENTIFIC,,2018-04-25,2018-05-07,174847.94,MXN,Expirado,0,0,ALA860227ID6,ACCESORIOS PARA LABORATORIOS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1443558
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Delegacional de Abastecimiento Tamaulipas #050GYR018,1597495,5310,ADQUISICIÓN DE INSUMOS PARA BOMBA DE INFUSIÓN DEL GRUPO 379 EQUIPO DE VENOCLISIS,LA-019GYR018-E41-2018,2018-02-28,2018-02-08 14:07,2018-03-08 10:30,Nacional,Adquisiciones,Licitación Pública,Electrónica,1809247,"LA-019GYR018-E41-2018, CONTRATO: D188002","LICITACION PÚBLICA NACIONAL, NÚMERO: LA-019GYR018-E41-2018, PARA LA ADQUISICIÓN DE INSUMOS PARA BOMBA DE INFUSIÓN DEL GRUPO 379 EQUIPO DE VENOCLISIS Y EQUIPO PARA APLICACIÓN DE SOLUCIONES, EJERCICIO 2018.",2018-03-23,2018-12-31,5197004.3,MXN,Expirado,0,0,DIM010319S79,DISTRIBUIDORA INTERNACIONAL DE MEDICAMENTOS Y EQUIPO MEDICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1384870
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD001,1698246,3540,Adjudicación Directa DRMC-SRM-0035/2018 ACCESORIOS PARA LABORATORIO,AA-012NBD001-E367-2018,,2018-05-28 09:20,2018-04-08 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1812517,DRMC-SRM-0035/2018,Adjudicación Directa DRMC-SRM-0035/2018 ACCESORIOS PARA LABORATORIO,2018-04-09,2018-12-31,46800,MXN,Expirado,0,0,ALA860227ID6,ACCESORIOS PARA LABORATORIOS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1468627
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coord. de Abastecimiento y Equipamiento Deleg. Ver. Sur #050GYR022,1694735,5310,AA-050GYR022-E55-2018 Adquisición de 3 claves de los Grupos 513 y 531,AA-050GYR022-E55-2018,,2018-05-23 00:23,2018-05-25 10:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1845057,AA-050GYR022-E55-2018 Adquisición de 3 claves de los Grupos 513 y 531 ,"AA-050GYR022-E55-2018 Adquisición de 3 claves de los Grupos 513 y 531.

Contrato cerrado.",2018-05-30,2018-12-31,75521,MXN,Expirado,0,0,ATE171204TS1,ALTA TECNOLOGIA EN EQUIPO MEDICO ISAGEI SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1465540
COLPOS,Colegio de Postgraduados,COLPOS-Departamento de Adquisiciones y Contratos #008IZC999,1744802,3540,Mantenimiento General de diversos equipos de laboratorio del Campus Montecillo,AA-008IZC999-E1197-2018,,2018-07-14 15:39,2018-07-17 13:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1864906,Mantenimiento General de diversos equipos de laboratorio del Campus Montecillo,Mantenimiento General de diversos equipos de laboratorio del Campus Montecillo,2018-07-17,2018-11-30,212931.04,MXN,Terminado,0,0,,JOSE ANTONIO GARCIA MARTINEZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1510924
ININ,Instituto Nacional de Investigaciones Nucleares,ININ-Departamento de Adquisiciones #018T0Q001,1776610,2950,INFLATABLE,AA-018T0Q001-E115-2018,,2018-08-15 12:04,2018-07-30 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1901381,INFLATABLE,,2018-07-31,2018-10-09,273735,MXN,Expirado,0,0,SMB080904B48,SERVICIOS DE MONITOREO BIOMEDICOS,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1540343
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,1732376,5310,"MOBILIARIO, PARA EL CENTRO DE SIMULACIÓN EN CENTRO MÉDICO NACIONAL SIGLO XXI",LA-050GYR025-E104-2018,2018-09-04,2018-08-14 10:24,2018-08-30 10:00,Nacional,Adquisiciones,Licitación Pública,Electrónica,1923106,"MOBILIARIO, PARA EL CENTRO DE SIMULACIÓN EN CENTRO MÉDICO NACIONAL SIGLO XXI","MOBILIARIO, PARA EL CENTRO DE SIMULACIÓN EN CENTRO MÉDICO NACIONAL SIGLO XXI",2018-09-07,2018-12-31,83568.8,MXN,Expirado,0,0,CDI120611B56,COMERCIALIZADORA DIOVAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1539013
CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",CIBNOR-Subdirección de Recursos Materiales #03890O001,1796553,5310,EQUIPO MÉDICO Y DE LABORATORIO,AA-03890O001-E140-2018,,2018-09-20 12:43,2018-09-14 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1929337, EQUIPO MÉDICO Y DE LABORATORIO ,,2018-09-14,2018-12-13,40384.76,MXN,Expirado,0,0,STE1605164H2,SOLUCIONES TECNOBIOMEDICA S DE RL DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1560489
INNN,Instituto Nacional de Neurología y Neurocirugía Manuel Velasco Suárez,INNN-servicios generales #012NCK002,1738084,3540,Mantenimiento Preventivo y Correctivo a Camas y Camillas,IA-012NCK002-E60-2018,2018-07-26,2018-07-13 16:55,2018-07-31 11:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,1946185,"Mantenimiento Preventivo y Correctivo a Camas Hospitalarias, Camas-Camillas y Camillas de Traslado ","Mantenimiento Preventivo y Correctivo a Camas Hospitalarias, Camas-Camillas y Camillas de Traslado",2018-08-01,2018-12-31,1163289,MXN,Expirado,0,0,BER981106GN8,BERCLAN,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1510136
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Unidad Médica de Alta Especialidad, Hospital de GinecoObstetricia del Centro Médico Nacional de Occidente #050GYR079",1580868,3540,MANTENIMIENTO PREV. Y CORRECTIVO CON REFACCIONES DE EQ. MEDICO 2018,AA-019GYR079-E267-2017,,2017-12-28 15:33,2017-12-28 08:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1677553,C7M0051,,2018-01-02,2018-12-31,15771.8,MXN,Expirado,0,0,M&I040825CG8,MEDICAL & INDUSTRIAL SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1357638
COLMICH,"El Colegio de Michoacán, A.C.",COLMICH-Departamento de Recursos Materiales #03891I999,1654019,2950,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LAB.,AA-03891I999-E155-2018,,2018-04-04 10:55,2018-03-13 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1763520,REFACCIONES Y ACCESORIOS MENORES DE EQUIPO E INSTRUMENTAL MEDICO Y DE LAB.,,2018-03-14,2018-03-31,7118,MXN,Expirado,0,0,,INDUSTRIAL KEM DE LEON SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1426454
SEDENA,Secretaría de la Defensa Nacional,SEDENA-Subdireccion de Adquisiciones #007000999,1636803,5310,ADQUISICION DE EQUIPO FORENSE,LA-007000999-E247-2018,2018-04-12,2018-03-22 23:56,2018-04-02 08:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1777176,ADQUISICION DE EQUIPO FORENSE PARA ATENCION DE LA COORDINACION DE SERVICIOS PERICIALES Y CIENCIAS FORENSES,ADQUISICION DE EQUIPO FORENSE PARA ATENCION DE LA COORDINACION DE SERVICIOS PERICIALES Y CIENCIAS FORENSES,2018-04-16,2018-06-15,3202500,MXN,Expirado,0,0,CLA050119NI7,CRIME LAB SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1418642
INR,Instituto Nacional de Rehabilitación Luis Guillermo Ibarra Ibarra,INR-Subdirección de Compras y Suministros #012NDF999,1668775,2950,ADJUDICACION DIRECTA 234,AA-012NDF999-E185-2018,,2018-04-19 17:34,2018-04-18 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1780336,ADJUDICACION DIRECTA 234,ACCESORIO MEDICO,2018-04-19,2018-06-19,32164.4,MXN,Expirado,0,0,BER981106GN8,BERCLAN,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1441019
CRAE,Centro Regional de Alta Especialidad de Chiapas,CRAE-CENTRO REGIONAL DE ALTA ESPECIALIDAD DE CHIAPAS #012M7A001,1685160,3540,"INSTALACION,REPARACION Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO Y DE LABO",AA-012M7A001-E151-2018,,2018-05-09 14:48,2018-03-22 00:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1799352,POLIZA DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 02 INYECTORES DE MEDIO DE CONTRASTE,POLIZA DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A 02 INYECTORES DE MEDIO DE CONTRASTE,2018-04-01,2018-12-31,230000,MXN,Expirado,0,0,,ALEJANDRA MORA MENDOZA,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1456942
CIBNOR,"Centro de Investigaciones Biológicas del Noroeste, S.C.",CIBNOR-Subdirección de Recursos Materiales #03890O001,1683937,5310, EQUIPO MÉDICO Y DE LABORATORIO,AA-03890O001-E73-2018,,2018-05-08 14:13,2018-05-03 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1798139,EQUIPO MÉDICO Y DE LABORATORIO ,,2018-05-04,2018-06-18,51662.8632,MXN,Expirado,0,0,AQU121120F59,AQUORG SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1455881
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Subdirección de Recursos Materiales #011L4J999,1733307,5310,ADQUISICION DE EQUIPO DE LABORATORIO ,AA-011L4J999-E485-2018,,2018-07-05 14:06,2018-06-15 14:10,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1852621,ADQUISICION DE EQUIPO DE LABORATORIO,ADQUISICION DE EQUIPO DE LABORATORIO,2018-06-15,2018-09-30,844245.31,MXN,Expirado,0,0,,ALTA TECNOLOGIA EN LABORATORIOS SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1500662
SSA,Secretaría de Salud,SSA-Dirección General de Recursos Materiales y Servicios Generales #012000991,1767853,3540,"INSTALACION, REPARACION DE INSTRUMENTAL MEDICO Y DE LABORATORIO",AA-012000991-E815-2018,,2018-08-06 12:49,2018-07-12 22:59,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1889127,"INSTALACION, REPARACION Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MEDICO",SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A CUNAS TÉRMICAS PROPIEDAD DEL HOSPITAL DE LA MUJER,2018-07-12,2018-12-31,60390,MXN,Expirado,0,0,IMH140820IP6,IDEA MEDICA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1531842
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Departamento de Adquisiciones en Irapuato #011L4J998,1757838,5310,TRASILLUMINADOR + SMARTDOC + BAND PASS FILTER (INCLUYE ACCESORIOS),AA-011L4J998-E155-2018,,2018-07-27 14:22,2018-07-27 15:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1876216,TRASILLUMINADOR + SMARTDOC + BAND PASS FILTER (INCLUYE ACCESORIOS),,2018-07-27,2018-09-30,24117.34,MXN,Expirado,0,0,ALA860227ID6,ACCESORIOS PARA LABORATORIOS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1523164
IMSS,Instituto Mexicano del Seguro Social,IMSS-HOSPITAL DE GINECOLOGIA Y OBSTETRICIA No.23 #050GYR088,1745622,5310,SDI INVESTIGACIÓN DE MERCADO GPO. 531 MONITOR DE SIGNOS VITALES ,AA-050GYR088-E41-2018,,2018-07-16 11:24,2018-07-18 09:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1894993,SDI INVESTIGACIÓN DE MERCADO GPO. 531 MONITOR DE SIGNOS VITALES,SDI INVESTIGACIÓN DE MERCADO GPO. 531 MONITOR DE SIGNOS VITALES,2018-07-18,2018-12-31,65000,MXN,Expirado,0,0,DMM090223SF9,DISTRIBUIDORA MEDICA M I L L SA DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1511440
HRAEI,Hospital Regional de Alta Especialidad de Ixtapaluca,HRAEI-Hospital Regional de Alta Especialidad de Ixtapaluca #012NBU999,1743974,2950,ADQUISICIÓN DE CONSUMIBLES PARA EL SERVICIO DE INHALOTERAPIA E INGENI ,AA-012NBU999-E68-2018,,2018-07-13 18:08,2018-07-18 12:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1896983,ADQUISICIÓN DE CONSUMIBLES PARA EL SERVICIO DE INHALOTERAPIA E INGENIERÍA BIOMÉDICA,ADQUISICIÓN DE CONSUMIBLES PARA EL SERVICIO DE INHALOTERAPIA E INGENIERÍA BIOMÉDICA,2018-07-31,2018-12-31,1436900,MXN,Expirado,0,0,MME091127DB9,MAQUET MEXICANA S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1510332
HRAEI,Hospital Regional de Alta Especialidad de Ixtapaluca,HRAEI-Hospital Regional de Alta Especialidad de Ixtapaluca #012NBU999,1743974,2950,ADQUISICIÓN DE CONSUMIBLES PARA EL SERVICIO DE INHALOTERAPIA E INGENI ,AA-012NBU999-E68-2018,,2018-07-13 18:08,2018-07-18 12:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1897003,ADQUISICIÓN DE CONSUMIBLES PARA EL SERVICIO DE INHALOTERAPIA E INGENIERÍA BIOMÉDICA,ADQUISICIÓN DE CONSUMIBLES PARA EL SERVICIO DE INHALOTERAPIA E INGENIERÍA BIOMÉDICA,2018-07-31,2018-12-31,1347113,MXN,Expirado,0,0,OXY1310015Y5,OXYVENT SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1510332
NAY,NAY-Universidad Autónoma de Nayarit,NAY-Universidad Autónoma de Nayarit-Dirección de Recursos Materiales #918038999,1799665,5310,MOBILIARIO Y REACTIVO PARA LABORATORIO,AA-918038999-E40-2018,,2018-09-27 09:13,2018-05-11 12:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1933207,MOBILIARIO Y REACTIVO PARA LABORATORIO,,2018-05-11,2018-06-19,45292,MXN,Expirado,0,0,RRL081215SMA,RG REPRESENTACIONES PARA LABORATORIOS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1563637
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento Delegación Querétaro #050GYR075,1731261,5310,LA-050GYR075-E74-2018 EQUIPO MEDICO,LA-050GYR075-E74-2018,2018-09-19,2018-07-12 16:41,2018-08-23 11:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1949603,DBIQRO-074-2018 EQUIPO MEDICO (BIENES DE INVERSION),DBIQRO-074-2018 EQUIPO MEDICO (BIENES DE INVERSION),2018-09-24,2018-12-31,814000,MXN,Expirado,0,0,MIN170330BL7,MINARIC SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1507365
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento Delegación Querétaro #050GYR075,1731261,5310,LA-050GYR075-E74-2018 EQUIPO MEDICO,LA-050GYR075-E74-2018,2018-09-19,2018-07-12 16:41,2018-08-23 11:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1949589,DBIQRO-059-2018 BIENES DE INVERSION CORRESPONDIENTES A INSTRUMENTAL MEDICO Y EQUIPO,DBIQRO-059-2018 BIENES DE INVERSION CORRESPONDIENTES A INSTRUMENTAL MEDICO Y EQUIPO,2018-09-24,2018-12-31,469164,MXN,Expirado,0,0,BER981106GN8,BERCLAN,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1507365
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento Delegación Aguascalientes #050GYR032,1773811,5310,EQUIPAMIENTO MÉDICO PARA UNIDAD DE MEDICINA FAMILIAR No. 12,LA-050GYR032-E111-2018,2018-10-01,2018-08-23 15:48,2018-09-17 10:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1950675,EQUIPAMIENTO MÉDICO PARA UNIDAD DE MEDICINA FAMILIAR No. 12 ,BIAG18010,2018-10-03,2018-12-31,548800,MXN,Expirado,0,0,ATE171204TS1,ALTA TECNOLOGIA EN EQUIPO MEDICO ISAGEI SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1544764
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento Delegación Querétaro #050GYR075,1731261,5310,LA-050GYR075-E74-2018 EQUIPO MEDICO,LA-050GYR075-E74-2018,2018-09-19,2018-07-12 16:41,2018-08-23 11:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Electrónica,1949597,DBIQRO-068-2018 EQUIPO MEDICO (BIENES DE INVERSION),DBIQRO-068-2018 EQUIPO MEDICO (BIENES DE INVERSION),2018-09-24,2018-12-31,416000,MXN,Expirado,0,0,IIA1305132B8,IMPLEMENTOS INDUSTRIALES ARA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1507365
IMSS,Instituto Mexicano del Seguro Social,IMSS-Jefatura de los Servicios Administrativos #050GYR110,1842091,3540,AA-050GYR110-E85-2018 MANTENIMIENTO A EQUIPOS DE CONSULTA DE ESPECIALIDADES,AA-050GYR110-E85-2018,,2018-12-28 13:17,2018-07-20 09:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1981486,CCO182325080033 MANTENIMIENTO A EQUIPOS MEDICOS DE CONSULTA DE ESPECIALIDADES,CCO182325080033 MANTENIMIENTO A EQUIPOS MEDICOS DE CONSULTA DE ESPECIALIDADES,2018-07-23,2018-07-27,198969.69,MXN,Expirado,0,0,PMA1301141G2,PROVEEDORA MAHO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1603516
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación Delegacional de Abastecimiento Tamaulipas #050GYR018,1705633,5310,AA-050GYR018-E147-2018  ADQUISICIÓN DE TERMOMETROS DE VASTAGO PARA LA SEMANA,AA-050GYR018-E147-2018,,2019-01-21 11:45,2018-06-06 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,2021275,AA-050GYR018-E147-2018 PEDIDO D8P0318,AA-050GYR018-E147-2018 PARA LA ADQUISICIÓN DE TERMOMETROS DE VASTAGO PARA LA SEMANA NACIONAL DE SALUD,2018-06-06,2018-06-16,317250,MXN,Expirado,0,0,MBE140411JZ1,MEDICA BESSER SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1477372
OAX,OAX-Servicios de Salud de Oaxaca,OAX-Servicios de Salud de Oaxaca-Servicios de Salud de Oaxaca #920042950,1942616,3540,"INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQ. E INSTRUMENTAL MÉD. Y DE LAB.",AA-920042950-E200-2018,,2019-07-04 12:13,2018-10-18 08:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,2102656,"INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MÉDICO Y DE LABORATORIO. PROGRAMA CÁNCER DE LA MUJER","INSTALACIÓN, REPARACIÓN Y MANTENIMIENTO DE EQUIPO E INSTRUMENTAL MÉDICO Y DE LABORATORIO. PROGRAMA CÁNCER DE LA MUJER",2018-10-18,2018-11-15,137931.04,MXN,Expirado,0,0,MSO050607EQ4,MELTSAN SOLUTIONS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1694461
